Eleclectrode_Positions_2.0
Electrode#	Time	X	Y	Z
5	79	17.4464	77.7382	104.202	
5	96	17.4488	77.726	104.183	
5	113	17.4296	77.7424	104.201	
5	129	17.4255	77.7352	104.186	
5	146	17.4341	77.7199	104.161	
5	163	17.4247	77.7187	104.171	
5	179	17.4017	77.7393	104.202	
5	196	17.4071	77.732	104.203	
5	213	17.3879	77.7366	104.225	
5	229	17.4025	77.7139	104.207	
5	246	17.4194	77.6917	104.185	
5	263	17.4157	77.6995	104.202	
5	279	17.4327	77.6839	104.181	
5	296	17.4266	77.674	104.178	
5	313	17.4027	77.687	104.202	
5	329	17.42	77.6665	104.174	
5	346	17.4335	77.6409	104.154	
5	363	17.4207	77.6485	104.181	
5	379	17.4194	77.6496	104.201	
5	396	17.4369	77.6342	104.204	
5	413	17.4467	77.6127	104.196	
5	429	17.4226	77.6158	104.241	
5	446	17.432	77.6062	104.263	
5	463	17.4541	77.5858	104.266	
5	479	17.4492	77.5809	104.282	
5	496	17.4455	77.5844	104.323	
5	513	17.4733	77.5457	104.286	
5	529	17.476	77.5194	104.29	
5	546	17.4571	77.5279	104.321	
5	563	17.4609	77.5035	104.323	
5	579	17.4844	77.48	104.296	
5	596	17.4681	77.4711	104.302	
5	613	17.4722	77.4707	104.306	
5	629	17.4926	77.4435	104.287	
5	646	17.493	77.4301	104.289	
5	663	17.4848	77.4278	104.303	
5	679	17.4878	77.4144	104.321	
5	696	17.5057	77.4099	104.33	
5	713	17.49	77.4185	104.376	
5	729	17.5046	77.4134	104.369	
5	746	17.5242	77.378	104.354	
5	763	17.5417	77.3605	104.345	
5	779	17.524	77.3622	104.397	
5	796	17.5366	77.3679	104.431	
5	813	17.561	77.344	104.447	
5	829	17.5911	77.3318	104.432	
5	846	17.6016	77.3152	104.449	
5	863	17.6451	77.299	104.447	
5	879	17.6832	77.2738	104.431	
5	896	17.6794	77.2828	104.455	
5	913	17.6991	77.2814	104.475	
5	929	17.7446	77.2503	104.466	
5	946	17.784	77.2294	104.467	
5	963	17.7953	77.2271	104.507	
5	979	17.864	77.1793	104.465	
5	996	17.8897	77.151	104.458	
5	1013	17.9026	77.1649	104.515	
5	1029	17.9198	77.1451	104.557	
5	1046	17.9912	77.0965	104.532	
5	1063	18.0087	77.072	104.569	
5	1079	18.0428	77.0569	104.588	
5	1096	18.0845	77.019	104.59	
5	1113	18.123	76.9782	104.57	
5	1129	18.1336	76.9704	104.595	
5	1146	18.1667	76.9476	104.603	
5	1163	18.2145	76.8928	104.559	
5	1179	18.2197	76.8781	104.575	
5	1196	18.2339	76.8492	104.579	
5	1213	18.2951	76.8016	104.541	
5	1229	18.3122	76.7805	104.525	
5	1246	18.3167	76.772	104.541	
5	1263	18.3503	76.734	104.501	
5	1279	18.35	76.7202	104.524	
5	1296	18.3862	76.696	104.511	
5	1313	18.4055	76.6504	104.496	
5	1329	18.4162	76.641	104.526	
5	1346	18.4359	76.624	104.531	
5	1363	18.4581	76.5952	104.533	
5	1379	18.4831	76.559	104.507	
5	1396	18.4731	76.5473	104.535	
5	1413	18.5115	76.5256	104.553	
5	1429	18.5609	76.4745	104.512	
5	1446	18.5605	76.474	104.53	
5	1463	18.5869	76.4537	104.54	
5	1479	18.6368	76.4142	104.501	
5	1496	18.6534	76.3794	104.491	
5	1513	18.6457	76.3889	104.527	
5	1529	18.6907	76.3521	104.514	
5	1546	18.7287	76.3175	104.496	
5	1563	18.729	76.31	104.531	
5	1579	18.776	76.282	104.537	
5	1596	18.8333	76.237	104.507	
5	1613	18.8288	76.2458	104.559	
5	1629	18.8386	76.229	104.604	
5	1646	18.8916	76.1941	104.607	
5	1663	18.923	76.1673	104.635	
5	1679	18.9205	76.1732	104.692	
5	1696	18.9774	76.1332	104.683	
5	1713	19.0107	76.0846	104.645	
5	1729	19.0174	76.0771	104.674	
